Location,data_storage_needed,Time_Critical,Class
Near_to_Fog,11609,Yes,Fog
Only_to_Cloud,10064,No,Cloud
Near_to_Fog,40311,No,Cloud
Near_to_Fog,28301,No,Cloud
Near_to_Fog,38150,Yes,Fog
Only_to_Cloud,53689,No,Cloud
Near_to_Fog,11338,No,Cloud
Only_to_Cloud,48930,Yes,Cloud
Near_to_Fog,446,Yes,Fog
Only_to_Cloud,86625,No,Cloud
Near_to_Fog,59538,No,Cloud
Only_to_Cloud,11142,No,Cloud
Near_to_Fog,57841,No,Cloud
Near_to_Fog,20180,Yes,Fog
Only_to_Cloud,55925,No,Cloud
Near_to_Fog,16317,Yes,Fog
Near_to_Fog,55904,Yes,Fog
Only_to_Cloud,59623,No,Cloud
Near_to_Fog,89802,Yes,Fog
Near_to_Fog,59265,No,Cloud
Near_to_Fog,32455,Yes,Fog
Only_to_Cloud,89517,Yes,Cloud
Only_to_Cloud,68543,Yes,Cloud
Only_to_Cloud,49988,Yes,Cloud
Near_to_Fog,61328,Yes,Fog
Near_to_Fog,78937,No,Cloud
Only_to_Cloud,17209,Yes,Cloud
Only_to_Cloud,55634,No,Cloud
Near_to_Fog,57385,Yes,Fog
Near_to_Fog,1860,Yes,Fog
Near_to_Fog,31661,Yes,Fog
Only_to_Cloud,3198,No,Cloud
Near_to_Fog,40586,Yes,Fog
Only_to_Cloud,10473,Yes,Cloud
Only_to_Cloud,32815,No,Cloud
Near_to_Fog,28568,No,Cloud
Only_to_Cloud,35076,No,Cloud
Near_to_Fog,55103,Yes,Fog
Only_to_Cloud,69792,No,Cloud
Near_to_Fog,63632,No,Cloud
Near_to_Fog,72060,Yes,Fog
Near_to_Fog,53500,Yes,Fog
Only_to_Cloud,17074,Yes,Cloud
Only_to_Cloud,17600,Yes,Cloud
Near_to_Fog,2802,No,Cloud
Only_to_Cloud,70136,No,Cloud
Only_to_Cloud,14906,No,Cloud
Near_to_Fog,64661,Yes,Fog
Near_to_Fog,97728,No,Cloud
Only_to_Cloud,99169,Yes,Cloud
Near_to_Fog,18340,Yes,Fog
Near_to_Fog,94543,No,Cloud
Near_to_Fog,51514,Yes,Fog
Only_to_Cloud,49438,No,Cloud
Only_to_Cloud,65738,No,Cloud
Near_to_Fog,92329,Yes,Fog
Near_to_Fog,48774,No,Cloud
Near_to_Fog,62851,Yes,Fog
Only_to_Cloud,16008,No,Cloud
Only_to_Cloud,56325,Yes,Cloud
Near_to_Fog,63679,No,Cloud
Only_to_Cloud,23184,Yes,Cloud
Only_to_Cloud,88845,No,Cloud
Only_to_Cloud,77978,Yes,Cloud
Only_to_Cloud,59440,No,Cloud
Near_to_Fog,4062,Yes,Fog
Near_to_Fog,94255,Yes,Fog
Near_to_Fog,84071,Yes,Fog
Only_to_Cloud,72076,No,Cloud
Only_to_Cloud,74391,Yes,Cloud
Near_to_Fog,18371,Yes,Fog
Near_to_Fog,45302,No,Cloud
Near_to_Fog,35747,No,Cloud
Only_to_Cloud,51989,Yes,Cloud
Near_to_Fog,98722,Yes,Fog
Near_to_Fog,79850,Yes,Fog
Near_to_Fog,4382,Yes,Fog
Only_to_Cloud,6612,Yes,Cloud
Near_to_Fog,5107,No,Cloud
Near_to_Fog,72246,Yes,Fog
Only_to_Cloud,5750,Yes,Cloud
Near_to_Fog,23650,Yes,Fog
Near_to_Fog,16363,No,Cloud
Only_to_Cloud,51104,Yes,Cloud
Only_to_Cloud,30012,No,Cloud
Only_to_Cloud,83505,No,Cloud
Near_to_Fog,61755,No,Cloud
Only_to_Cloud,92646,No,Cloud
Near_to_Fog,56908,Yes,Fog
Only_to_Cloud,22952,Yes,Cloud
Only_to_Cloud,49685,No,Cloud
Near_to_Fog,36284,No,Cloud
Near_to_Fog,35368,Yes,Fog
Near_to_Fog,64190,Yes,Fog
Only_to_Cloud,91399,No,Cloud
Near_to_Fog,71803,No,Cloud
Near_to_Fog,29589,No,Cloud
Only_to_Cloud,17494,Yes,Cloud
Only_to_Cloud,14555,No,Cloud
Near_to_Fog,63794,No,Cloud
Near_to_Fog,71875,No,Cloud
Near_to_Fog,75911,No,Cloud
Near_to_Fog,43366,Yes,Fog
Only_to_Cloud,85560,No,Cloud
Only_to_Cloud,39355,No,Cloud
Only_to_Cloud,58897,No,Cloud
Near_to_Fog,94548,Yes,Fog
Only_to_Cloud,59708,No,Cloud
Only_to_Cloud,56087,Yes,Cloud
Only_to_Cloud,79384,No,Cloud
Near_to_Fog,18167,No,Cloud
Near_to_Fog,98085,No,Cloud
Only_to_Cloud,24491,No,Cloud
Near_to_Fog,16620,Yes,Fog
Only_to_Cloud,80318,No,Cloud
Near_to_Fog,53986,Yes,Fog
Near_to_Fog,49597,No,Cloud
Only_to_Cloud,9168,No,Cloud
Only_to_Cloud,97719,No,Cloud
Near_to_Fog,82234,No,Cloud
Only_to_Cloud,23988,No,Cloud
Only_to_Cloud,44480,Yes,Cloud
Only_to_Cloud,94706,Yes,Cloud
Only_to_Cloud,86411,Yes,Cloud
Only_to_Cloud,68499,No,Cloud
Near_to_Fog,87031,Yes,Fog
Near_to_Fog,40579,No,Cloud
Only_to_Cloud,3200,Yes,Cloud
Near_to_Fog,31565,No,Cloud
Near_to_Fog,33036,Yes,Fog
Only_to_Cloud,42302,No,Cloud
Near_to_Fog,52526,Yes,Fog
Near_to_Fog,20231,Yes,Fog
Near_to_Fog,28466,Yes,Fog
Near_to_Fog,34161,No,Cloud
Near_to_Fog,62377,No,Cloud
Near_to_Fog,14071,Yes,Fog
Near_to_Fog,42702,No,Cloud
Only_to_Cloud,45473,Yes,Cloud
Near_to_Fog,7504,No,Cloud
Only_to_Cloud,50806,No,Cloud
Near_to_Fog,86828,Yes,Fog
Only_to_Cloud,34298,No,Cloud
Near_to_Fog,42411,Yes,Fog
Only_to_Cloud,60630,Yes,Cloud
Only_to_Cloud,70907,No,Cloud
Near_to_Fog,12320,Yes,Fog
Near_to_Fog,56565,No,Cloud
Near_to_Fog,57510,No,Cloud
Only_to_Cloud,66177,Yes,Cloud
Near_to_Fog,11331,No,Cloud
Near_to_Fog,9044,No,Cloud
Only_to_Cloud,97117,No,Cloud
Only_to_Cloud,51402,No,Cloud
Near_to_Fog,61814,No,Cloud
Near_to_Fog,8895,No,Cloud
Only_to_Cloud,10245,No,Cloud
Only_to_Cloud,29463,No,Cloud
Near_to_Fog,17285,Yes,Fog
Near_to_Fog,8773,Yes,Fog
Near_to_Fog,86888,Yes,Fog
Only_to_Cloud,400,No,Cloud
Near_to_Fog,86581,Yes,Fog
Near_to_Fog,35246,No,Cloud
Only_to_Cloud,10317,No,Cloud
Near_to_Fog,5963,No,Cloud
Only_to_Cloud,91131,Yes,Cloud
Only_to_Cloud,23677,Yes,Cloud
Only_to_Cloud,81928,No,Cloud
Near_to_Fog,24834,No,Cloud
Only_to_Cloud,3313,Yes,Cloud
Near_to_Fog,49315,Yes,Fog
Near_to_Fog,69438,Yes,Fog
Only_to_Cloud,70344,No,Cloud
Near_to_Fog,28191,No,Cloud
Near_to_Fog,64616,Yes,Fog
Near_to_Fog,90458,Yes,Fog
Only_to_Cloud,94457,Yes,Cloud
Only_to_Cloud,57485,No,Cloud
Near_to_Fog,42576,Yes,Fog
Only_to_Cloud,57226,Yes,Cloud
Near_to_Fog,47480,Yes,Fog
Only_to_Cloud,4782,Yes,Cloud
Only_to_Cloud,17330,Yes,Cloud
Only_to_Cloud,63657,No,Cloud
Only_to_Cloud,20591,Yes,Cloud
Near_to_Fog,13022,No,Cloud
Near_to_Fog,66649,Yes,Fog
Only_to_Cloud,36347,No,Cloud
Only_to_Cloud,87859,Yes,Cloud
Only_to_Cloud,84118,Yes,Cloud
Only_to_Cloud,50213,No,Cloud
Near_to_Fog,92074,Yes,Fog
Near_to_Fog,73893,No,Cloud
Near_to_Fog,97541,No,Cloud
Near_to_Fog,33006,No,Cloud
Near_to_Fog,42001,Yes,Fog
Near_to_Fog,38908,Yes,Fog
Only_to_Cloud,75206,Yes,Cloud
Only_to_Cloud,34160,Yes,Cloud
Only_to_Cloud,54106,No,Cloud
Only_to_Cloud,83290,No,Cloud
Near_to_Fog,21927,No,Cloud
Only_to_Cloud,14493,No,Cloud
Only_to_Cloud,53287,No,Cloud
Only_to_Cloud,69912,Yes,Cloud
Only_to_Cloud,59298,Yes,Cloud
Near_to_Fog,78113,No,Cloud
Near_to_Fog,95979,No,Cloud
Near_to_Fog,26508,Yes,Fog
Near_to_Fog,17076,No,Cloud
Only_to_Cloud,7996,Yes,Cloud
Only_to_Cloud,25753,No,Cloud
Near_to_Fog,93636,Yes,Fog
Only_to_Cloud,42917,Yes,Cloud
Only_to_Cloud,61953,No,Cloud
Near_to_Fog,3698,Yes,Fog
Only_to_Cloud,56322,Yes,Cloud
Near_to_Fog,18873,No,Cloud
Near_to_Fog,42720,Yes,Fog
Only_to_Cloud,99166,Yes,Cloud
Near_to_Fog,25870,Yes,Fog
Only_to_Cloud,83875,No,Cloud
Near_to_Fog,68488,No,Cloud
Only_to_Cloud,18350,No,Cloud
Near_to_Fog,82008,No,Cloud
Near_to_Fog,66106,No,Cloud
Only_to_Cloud,43436,Yes,Cloud
Near_to_Fog,75282,Yes,Fog
Only_to_Cloud,27845,No,Cloud
Only_to_Cloud,59325,No,Cloud
Near_to_Fog,94011,No,Cloud
Only_to_Cloud,3450,No,Cloud
Near_to_Fog,46086,Yes,Fog
Only_to_Cloud,73032,No,Cloud
Near_to_Fog,52724,No,Cloud
Only_to_Cloud,49355,Yes,Cloud
Only_to_Cloud,75376,No,Cloud
Near_to_Fog,86256,No,Cloud
Only_to_Cloud,20107,Yes,Cloud
Only_to_Cloud,41332,No,Cloud
Near_to_Fog,17613,Yes,Fog
Near_to_Fog,58750,Yes,Fog
Only_to_Cloud,26523,Yes,Cloud
Near_to_Fog,95923,No,Cloud
Only_to_Cloud,74664,Yes,Cloud
Only_to_Cloud,56531,No,Cloud
Only_to_Cloud,35695,No,Cloud
Near_to_Fog,1094,Yes,Fog
Near_to_Fog,79805,Yes,Fog
Near_to_Fog,48034,No,Cloud
Near_to_Fog,12174,No,Cloud
Near_to_Fog,47843,Yes,Fog
Near_to_Fog,45051,No,Cloud
Near_to_Fog,71662,No,Cloud
Near_to_Fog,88087,No,Cloud
Near_to_Fog,41909,No,Cloud
Near_to_Fog,70589,Yes,Fog
Only_to_Cloud,62527,Yes,Cloud
Near_to_Fog,90755,Yes,Fog
Near_to_Fog,34532,Yes,Fog
Near_to_Fog,16651,Yes,Fog
Near_to_Fog,21588,No,Cloud
Near_to_Fog,44339,No,Cloud
Near_to_Fog,41733,Yes,Fog
Near_to_Fog,31341,Yes,Fog
Only_to_Cloud,40999,No,Cloud
Near_to_Fog,35232,No,Cloud
Only_to_Cloud,13476,No,Cloud
Near_to_Fog,77411,No,Cloud
Only_to_Cloud,14932,No,Cloud
Only_to_Cloud,54670,Yes,Cloud
Only_to_Cloud,77153,No,Cloud
Only_to_Cloud,17827,Yes,Cloud
Near_to_Fog,32748,Yes,Fog
Only_to_Cloud,63934,Yes,Cloud
Near_to_Fog,39409,No,Cloud
Near_to_Fog,63352,No,Cloud
Only_to_Cloud,9297,No,Cloud
Only_to_Cloud,94551,Yes,Cloud
Near_to_Fog,61684,No,Cloud
Near_to_Fog,12686,Yes,Fog
Near_to_Fog,31273,No,Cloud
Near_to_Fog,85217,Yes,Fog
Near_to_Fog,80332,Yes,Fog
Only_to_Cloud,76397,No,Cloud
Near_to_Fog,75906,Yes,Fog
Only_to_Cloud,90905,No,Cloud
Near_to_Fog,94263,Yes,Fog
Only_to_Cloud,27193,No,Cloud
Only_to_Cloud,93024,No,Cloud
Near_to_Fog,49978,Yes,Fog
Only_to_Cloud,19273,No,Cloud
Only_to_Cloud,68983,No,Cloud
Only_to_Cloud,66802,Yes,Cloud
Only_to_Cloud,34284,Yes,Cloud
Near_to_Fog,89765,No,Cloud
Near_to_Fog,29862,No,Cloud
Only_to_Cloud,44890,No,Cloud
Near_to_Fog,18468,Yes,Fog
Near_to_Fog,33398,No,Cloud
Only_to_Cloud,98963,Yes,Cloud
Only_to_Cloud,64771,Yes,Cloud
Near_to_Fog,82794,No,Cloud
Near_to_Fog,27409,No,Cloud
Only_to_Cloud,24791,No,Cloud
Near_to_Fog,36795,Yes,Fog
Only_to_Cloud,66307,No,Cloud
Near_to_Fog,59059,No,Cloud
Only_to_Cloud,51621,Yes,Cloud
Near_to_Fog,85241,Yes,Fog
Only_to_Cloud,74832,No,Cloud
Near_to_Fog,11763,Yes,Fog
Near_to_Fog,20012,No,Cloud
Only_to_Cloud,17466,No,Cloud
Near_to_Fog,9599,No,Cloud
Near_to_Fog,12107,No,Cloud
Near_to_Fog,76486,Yes,Fog
Near_to_Fog,23700,Yes,Fog
Only_to_Cloud,60671,No,Cloud
Only_to_Cloud,23490,No,Cloud
Only_to_Cloud,63222,Yes,Cloud
Only_to_Cloud,43801,No,Cloud
Only_to_Cloud,23535,Yes,Cloud
Near_to_Fog,56184,Yes,Fog
Only_to_Cloud,9862,Yes,Cloud
Near_to_Fog,17035,No,Cloud
Only_to_Cloud,81612,No,Cloud
Near_to_Fog,57956,Yes,Fog
Near_to_Fog,92646,Yes,Fog
Only_to_Cloud,31666,No,Cloud
Near_to_Fog,28357,No,Cloud
Near_to_Fog,22458,No,Cloud
Only_to_Cloud,44183,Yes,Cloud
Only_to_Cloud,33757,No,Cloud
Near_to_Fog,72850,Yes,Fog
Only_to_Cloud,60544,Yes,Cloud
Near_to_Fog,45752,Yes,Fog
Only_to_Cloud,8328,No,Cloud
Near_to_Fog,2296,No,Cloud
Near_to_Fog,72437,No,Cloud
Only_to_Cloud,92114,No,Cloud
Only_to_Cloud,71229,Yes,Cloud
Only_to_Cloud,98494,Yes,Cloud
Near_to_Fog,24588,Yes,Fog
Only_to_Cloud,78944,Yes,Cloud
Only_to_Cloud,74780,Yes,Cloud
Near_to_Fog,53914,Yes,Fog
Near_to_Fog,13633,Yes,Fog
Only_to_Cloud,61713,Yes,Cloud
Near_to_Fog,76363,Yes,Fog
Near_to_Fog,78815,No,Cloud
Only_to_Cloud,69083,Yes,Cloud
Near_to_Fog,89223,Yes,Fog
Near_to_Fog,95996,Yes,Fog
Only_to_Cloud,60949,Yes,Cloud
Only_to_Cloud,9755,Yes,Cloud
Only_to_Cloud,96376,No,Cloud
Near_to_Fog,47873,Yes,Fog
Only_to_Cloud,59807,No,Cloud
Near_to_Fog,22215,Yes,Fog
Near_to_Fog,22434,Yes,Fog
Only_to_Cloud,18796,Yes,Cloud
Near_to_Fog,50540,Yes,Fog
Near_to_Fog,85861,Yes,Fog
Near_to_Fog,54079,Yes,Fog
Near_to_Fog,57507,No,Cloud
Near_to_Fog,22137,Yes,Fog
Near_to_Fog,75530,Yes,Fog
Near_to_Fog,82404,Yes,Fog
Near_to_Fog,66666,Yes,Fog
Near_to_Fog,26039,Yes,Fog
Only_to_Cloud,98229,No,Cloud
Near_to_Fog,49540,No,Cloud
Only_to_Cloud,89187,No,Cloud
Near_to_Fog,10196,Yes,Fog
Near_to_Fog,86720,No,Cloud
Near_to_Fog,20673,No,Cloud
Near_to_Fog,14227,Yes,Fog
Near_to_Fog,79988,No,Cloud
Only_to_Cloud,77846,No,Cloud
Near_to_Fog,80224,No,Cloud
Only_to_Cloud,55766,Yes,Cloud
Near_to_Fog,41223,Yes,Fog
Only_to_Cloud,95134,No,Cloud
Only_to_Cloud,60068,Yes,Cloud
Only_to_Cloud,90412,Yes,Cloud
Near_to_Fog,88110,Yes,Fog
Near_to_Fog,52236,Yes,Fog
Near_to_Fog,25394,No,Cloud
Near_to_Fog,3567,Yes,Fog
Near_to_Fog,16979,Yes,Fog
Only_to_Cloud,88750,Yes,Cloud
Near_to_Fog,50391,No,Cloud
Only_to_Cloud,74913,Yes,Cloud
Near_to_Fog,1078,No,Cloud
Only_to_Cloud,85230,Yes,Cloud
Only_to_Cloud,66940,Yes,Cloud
Near_to_Fog,64947,No,Cloud
Only_to_Cloud,85165,No,Cloud
Near_to_Fog,73147,No,Cloud
Near_to_Fog,12486,Yes,Fog
Only_to_Cloud,74039,Yes,Cloud
Near_to_Fog,79163,Yes,Fog
Only_to_Cloud,19222,No,Cloud
Near_to_Fog,53882,Yes,Fog
Only_to_Cloud,19058,No,Cloud
Near_to_Fog,63387,Yes,Fog
Near_to_Fog,11322,Yes,Fog
Near_to_Fog,25932,No,Cloud
Near_to_Fog,87102,No,Cloud
Only_to_Cloud,71186,No,Cloud
Near_to_Fog,74567,Yes,Fog
Near_to_Fog,84615,No,Cloud
Near_to_Fog,91437,Yes,Fog
Near_to_Fog,1185,No,Cloud
Only_to_Cloud,55016,No,Cloud
Near_to_Fog,34342,No,Cloud
Only_to_Cloud,10241,Yes,Cloud
Only_to_Cloud,7896,No,Cloud
Near_to_Fog,94300,Yes,Fog
Near_to_Fog,58881,Yes,Fog
Near_to_Fog,48009,Yes,Fog
Near_to_Fog,19027,No,Cloud
Near_to_Fog,93520,Yes,Fog
Near_to_Fog,31319,Yes,Fog
Only_to_Cloud,26447,No,Cloud
Near_to_Fog,96352,Yes,Fog
Only_to_Cloud,32148,No,Cloud
Near_to_Fog,47379,Yes,Fog
Near_to_Fog,99651,No,Cloud
Only_to_Cloud,81369,Yes,Cloud
Only_to_Cloud,8926,Yes,Cloud
Only_to_Cloud,88879,No,Cloud
Near_to_Fog,66971,Yes,Fog
Near_to_Fog,4058,Yes,Fog
Near_to_Fog,22346,No,Cloud
Only_to_Cloud,12838,No,Cloud
Near_to_Fog,35509,Yes,Fog
Only_to_Cloud,51927,Yes,Cloud
Near_to_Fog,26034,Yes,Fog
Near_to_Fog,88833,No,Cloud
Near_to_Fog,66629,No,Cloud
Near_to_Fog,46543,Yes,Fog
Only_to_Cloud,37453,Yes,Cloud
Only_to_Cloud,82939,No,Cloud
Only_to_Cloud,83835,No,Cloud
Near_to_Fog,24743,No,Cloud
Only_to_Cloud,39512,Yes,Cloud
Near_to_Fog,37547,No,Cloud
Only_to_Cloud,71255,Yes,Cloud
Only_to_Cloud,68813,Yes,Cloud
Only_to_Cloud,87074,No,Cloud
Only_to_Cloud,71554,Yes,Cloud
Near_to_Fog,1885,No,Cloud
Near_to_Fog,20552,Yes,Fog
Only_to_Cloud,63402,Yes,Cloud
Near_to_Fog,65920,Yes,Fog
Only_to_Cloud,22676,No,Cloud
Near_to_Fog,73859,No,Cloud
Near_to_Fog,90500,Yes,Fog
Only_to_Cloud,79748,Yes,Cloud
Near_to_Fog,96628,Yes,Fog
Only_to_Cloud,32399,No,Cloud
Near_to_Fog,85939,Yes,Fog
Only_to_Cloud,57789,No,Cloud
Only_to_Cloud,63579,Yes,Cloud
Near_to_Fog,7233,No,Cloud
Near_to_Fog,1325,No,Cloud
Near_to_Fog,29537,Yes,Fog
Only_to_Cloud,70553,Yes,Cloud
Only_to_Cloud,32337,Yes,Cloud
Near_to_Fog,96453,No,Cloud
Only_to_Cloud,64795,No,Cloud
Only_to_Cloud,11158,No,Cloud
Near_to_Fog,58652,Yes,Fog
Near_to_Fog,44221,No,Cloud
Near_to_Fog,62335,Yes,Fog
Only_to_Cloud,71655,No,Cloud
Only_to_Cloud,53461,Yes,Cloud
Only_to_Cloud,71570,Yes,Cloud
Near_to_Fog,8564,No,Cloud
Near_to_Fog,94547,No,Cloud
Only_to_Cloud,76311,No,Cloud
Only_to_Cloud,30211,No,Cloud
Only_to_Cloud,49138,No,Cloud
Near_to_Fog,93426,Yes,Fog
Near_to_Fog,65303,No,Cloud
Only_to_Cloud,37163,Yes,Cloud
Only_to_Cloud,54184,Yes,Cloud
Only_to_Cloud,5679,No,Cloud
Only_to_Cloud,63063,No,Cloud
Near_to_Fog,20075,No,Cloud
Only_to_Cloud,91749,Yes,Cloud
Only_to_Cloud,76532,Yes,Cloud
Near_to_Fog,37736,Yes,Fog
Near_to_Fog,14301,No,Cloud
Near_to_Fog,82865,No,Cloud
Near_to_Fog,35552,No,Cloud
Near_to_Fog,55469,Yes,Fog
Only_to_Cloud,19575,Yes,Cloud
Only_to_Cloud,89692,Yes,Cloud
Near_to_Fog,26647,No,Cloud
Near_to_Fog,27088,No,Cloud
Only_to_Cloud,72025,Yes,Cloud
Near_to_Fog,39810,No,Cloud
Near_to_Fog,30592,No,Cloud
Near_to_Fog,94770,No,Cloud
Only_to_Cloud,32893,No,Cloud
Near_to_Fog,40281,Yes,Fog
Near_to_Fog,72420,No,Cloud
Near_to_Fog,56871,Yes,Fog
Only_to_Cloud,52400,No,Cloud
Near_to_Fog,94190,Yes,Fog
Only_to_Cloud,77932,No,Cloud
Only_to_Cloud,42968,No,Cloud
Only_to_Cloud,84606,No,Cloud
Only_to_Cloud,13766,No,Cloud
Only_to_Cloud,34035,No,Cloud
Near_to_Fog,56826,No,Cloud
Near_to_Fog,69699,Yes,Fog
Near_to_Fog,34174,No,Cloud
Only_to_Cloud,26423,No,Cloud
Near_to_Fog,782,No,Cloud
Only_to_Cloud,24013,Yes,Cloud
Near_to_Fog,32078,No,Cloud
Near_to_Fog,87358,No,Cloud
Near_to_Fog,78963,No,Cloud
Only_to_Cloud,501,Yes,Cloud
Near_to_Fog,88728,No,Cloud
Only_to_Cloud,74787,Yes,Cloud
Only_to_Cloud,68625,No,Cloud
Only_to_Cloud,22902,Yes,Cloud
Near_to_Fog,25194,No,Cloud
Only_to_Cloud,74757,No,Cloud
Only_to_Cloud,41056,No,Cloud
Only_to_Cloud,13295,Yes,Cloud
Near_to_Fog,53337,No,Cloud
Only_to_Cloud,31299,No,Cloud
Only_to_Cloud,11469,Yes,Cloud
Only_to_Cloud,3044,Yes,Cloud
Only_to_Cloud,5959,Yes,Cloud
Near_to_Fog,15551,Yes,Fog
Near_to_Fog,20352,No,Cloud
Near_to_Fog,77775,No,Cloud
Only_to_Cloud,11096,Yes,Cloud
Near_to_Fog,77504,Yes,Fog
Only_to_Cloud,14403,Yes,Cloud
Near_to_Fog,56728,No,Cloud
Only_to_Cloud,20597,No,Cloud
Only_to_Cloud,69851,Yes,Cloud
Only_to_Cloud,91352,No,Cloud
Near_to_Fog,54122,Yes,Fog
Near_to_Fog,97682,Yes,Fog
Near_to_Fog,13827,Yes,Fog
Only_to_Cloud,71032,No,Cloud
Near_to_Fog,61727,Yes,Fog
Only_to_Cloud,7157,No,Cloud
Near_to_Fog,67899,Yes,Fog
Only_to_Cloud,12919,No,Cloud
Near_to_Fog,24970,Yes,Fog
Only_to_Cloud,84040,No,Cloud
Only_to_Cloud,71916,Yes,Cloud
Near_to_Fog,95003,Yes,Fog
Only_to_Cloud,79167,No,Cloud
Near_to_Fog,97843,No,Cloud
Near_to_Fog,95849,Yes,Fog
Near_to_Fog,81347,Yes,Fog
Near_to_Fog,45521,Yes,Fog
Near_to_Fog,64045,No,Cloud
Only_to_Cloud,72554,No,Cloud
Near_to_Fog,52536,Yes,Fog
Only_to_Cloud,62403,Yes,Cloud
Only_to_Cloud,5486,Yes,Cloud
Near_to_Fog,78576,No,Cloud
Near_to_Fog,81705,Yes,Fog
Near_to_Fog,69481,No,Cloud
Only_to_Cloud,96732,No,Cloud
Only_to_Cloud,89191,Yes,Cloud
Only_to_Cloud,94902,Yes,Cloud
Only_to_Cloud,81006,No,Cloud
Near_to_Fog,11450,Yes,Fog
Only_to_Cloud,58184,Yes,Cloud
Near_to_Fog,21677,No,Cloud
Near_to_Fog,53700,Yes,Fog
Only_to_Cloud,4433,Yes,Cloud
Only_to_Cloud,20080,Yes,Cloud
Only_to_Cloud,58600,No,Cloud
Near_to_Fog,31744,Yes,Fog
Only_to_Cloud,75127,Yes,Cloud
Near_to_Fog,21560,Yes,Fog
Near_to_Fog,47873,No,Cloud
Near_to_Fog,14693,No,Cloud
Only_to_Cloud,81962,Yes,Cloud
Only_to_Cloud,61174,Yes,Cloud
Only_to_Cloud,39797,No,Cloud
Near_to_Fog,1320,Yes,Fog
Near_to_Fog,25783,No,Cloud
Only_to_Cloud,11561,Yes,Cloud
Near_to_Fog,3484,No,Cloud
Near_to_Fog,43579,Yes,Fog
Near_to_Fog,99611,Yes,Fog
Only_to_Cloud,52747,No,Cloud
Near_to_Fog,65606,No,Cloud
Only_to_Cloud,17407,Yes,Cloud
Near_to_Fog,48183,No,Cloud
Near_to_Fog,45196,Yes,Fog
Near_to_Fog,55011,No,Cloud
Near_to_Fog,75072,No,Cloud
Only_to_Cloud,45260,No,Cloud
Only_to_Cloud,52291,No,Cloud
Only_to_Cloud,73812,No,Cloud
Only_to_Cloud,54913,No,Cloud
Near_to_Fog,35182,Yes,Fog
Near_to_Fog,54333,No,Cloud
Near_to_Fog,83170,Yes,Fog
Near_to_Fog,46298,Yes,Fog
Near_to_Fog,63406,Yes,Fog
Only_to_Cloud,31707,Yes,Cloud
Near_to_Fog,87227,No,Cloud
Only_to_Cloud,38643,No,Cloud
Only_to_Cloud,79664,No,Cloud
Near_to_Fog,98945,No,Cloud
Only_to_Cloud,53216,No,Cloud
Only_to_Cloud,5460,Yes,Cloud
Only_to_Cloud,10711,Yes,Cloud
Only_to_Cloud,87003,No,Cloud
Only_to_Cloud,3282,Yes,Cloud
Near_to_Fog,70847,No,Cloud
Near_to_Fog,82379,Yes,Fog
Near_to_Fog,24676,Yes,Fog
Only_to_Cloud,92516,Yes,Cloud
Near_to_Fog,92008,Yes,Fog
Only_to_Cloud,47077,Yes,Cloud
Near_to_Fog,49902,No,Cloud
Only_to_Cloud,58177,No,Cloud
Near_to_Fog,80017,Yes,Fog
Near_to_Fog,92257,Yes,Fog
Only_to_Cloud,87814,Yes,Cloud
Only_to_Cloud,61302,Yes,Cloud
Only_to_Cloud,58887,No,Cloud
Near_to_Fog,62818,No,Cloud
Only_to_Cloud,4899,Yes,Cloud
Only_to_Cloud,34716,Yes,Cloud
Near_to_Fog,50277,Yes,Fog
Near_to_Fog,32104,Yes,Fog
Only_to_Cloud,73038,Yes,Cloud
Near_to_Fog,6953,Yes,Fog
Near_to_Fog,34421,No,Cloud
Only_to_Cloud,48071,No,Cloud
Near_to_Fog,27803,No,Cloud
Only_to_Cloud,83214,Yes,Cloud
Only_to_Cloud,16584,No,Cloud
Near_to_Fog,27978,No,Cloud
Only_to_Cloud,11706,Yes,Cloud
Only_to_Cloud,69139,No,Cloud
Near_to_Fog,4201,No,Cloud
Near_to_Fog,622,No,Cloud
Near_to_Fog,99458,No,Cloud
Near_to_Fog,47040,Yes,Fog
Near_to_Fog,56530,Yes,Fog
Only_to_Cloud,17885,No,Cloud
Only_to_Cloud,31856,No,Cloud
Near_to_Fog,89376,No,Cloud
Near_to_Fog,50868,Yes,Fog
Near_to_Fog,64816,Yes,Fog
Only_to_Cloud,25463,No,Cloud
Only_to_Cloud,96568,Yes,Cloud
Near_to_Fog,41281,Yes,Fog
Only_to_Cloud,59822,Yes,Cloud
Near_to_Fog,89905,Yes,Fog
Only_to_Cloud,20130,Yes,Cloud
Only_to_Cloud,21926,No,Cloud
Only_to_Cloud,89277,No,Cloud
Only_to_Cloud,84756,No,Cloud
Near_to_Fog,9143,No,Cloud
Only_to_Cloud,83808,No,Cloud
Near_to_Fog,13556,Yes,Fog
Only_to_Cloud,61289,No,Cloud
Only_to_Cloud,37517,No,Cloud
Near_to_Fog,86079,Yes,Fog
Near_to_Fog,7231,Yes,Fog
Only_to_Cloud,69357,Yes,Cloud
Near_to_Fog,75379,Yes,Fog
Only_to_Cloud,33764,No,Cloud
Only_to_Cloud,92871,No,Cloud
Only_to_Cloud,2305,No,Cloud
Only_to_Cloud,6004,No,Cloud
Only_to_Cloud,12553,No,Cloud
Only_to_Cloud,56978,No,Cloud
Only_to_Cloud,24590,Yes,Cloud
Near_to_Fog,76340,Yes,Fog
Near_to_Fog,94103,Yes,Fog
